"id","name","address","description","lat","lon"
"101001","Vrtec Rateče","Rateče 18, 4283 Rateče Planica","","46.49604129999999","13.7198115"
"101002","KS Podkoren","Podkoren 15, 4280 Podkoren","","46.4934356","13.7574636"
"101003","Občina Kr. Gora","Kolodvorska ulica 1, 4280 Kranjska Gora","","46.4847207","13.7855433"
"101004","OŠ Kranjska Gora","Koroška ulica 12, 4280 Kranjska Gora","","46.4859385","13.7841574"
"101005","Gasilski dom","Zgornje Rute 85, 4282 Kranjska Gora ","","46.4849575","13.828812"
"101006","Kulturni dom","Kulturni dom Dovje Dovje 109, 4281 Mojstrana","","46.46710580000001","13.9451467"
"101007","OŠ 16.demcember","ULICA ALOJZA RABIČA 7, 4281 MOJSTRANA","","46.4604208","13.9375129"
"101008","Hiša TNP","Zgornja Radovna 21, 4281 Kranjska Gora","","46.4285991","13.9478216"
"101009","Prostovoljno gasilsko društvo ","HRUŠICA 13, 4276 HRUŠICA","","46.4476036","14.0195305"
"101010","Kulturni dom na Hrušici","Hrušica 55A, 4276 Hrušica","","46.4476799","14.0197219"
"101011","Krajevna skupnost","Planina pod Golico 31, 4270 Jesenice","","46.4662619","14.0510173"
"101012","hiša Klinar Štefan","Plavški Rovt 14, 4270 Jesenice","","46.4538555","14.0335478"
"101013","Dom upok.dr.F.Bergelja","Plavž 1,pritličje stavbe C, 4270 Jesenice","","46.0497093","14.5068643"
"101014","Avla Zdrav.doma Jesenice","Plavž 2, Cesta m.Tita 78, 4270 Jesenice","","46.43642149999999","14.0604946"
"101015","pritličje OŠ Tone Čufar učil.1","Plavž 3, Jesenice, 4270 Jesenice","","46.43946440000001","14.0441907"
"101016","JEKO d.o.o.","Plavž 4, Cesta maršala Tita 51, 4270 Jesenice","","46.4361901","14.0590557"
"101017","Vrtec A.Ocepek","Plavž 5, Jesen.,C.Cirila Tavčarja 3a, 4270 Jesenice","","46.4387166","14.0433566"
"101018","Krajevna skupnost Sava","Sava 1, Pod gozdom 2, 4270 Jesenice","","46.4368235","14.0585789"
"101019","OŠ Prežihov Voranc","Sava 2, C. Toneta Tomšiča 5, 4270 Jesenice","","46.43574479999999","14.0617736"
"101020","OŠ Prežihov Voranc","Sava 3, C.Toneta Tomšiča 5, 4270 Jesenice","","46.4365855","14.0617842"
"101021","OŠ Polde Stražišar","Sava 4, Ul. V.Kejžarja 35, 4270 Jesenice","","46.4338579","14.063396"
"101022","Srednja šola Jesenice","Sava 5, Ul. bratov Rupar 2, 4270 Jesenice","","46.43282689999999","14.0647541"
"101023","Sejna soba ZŠ Jesenice","Podmežakla1, Ledarska ul.6a, 4270 Jesenice","","46.4332552","14.0496375"
"101024","Krajevna skupnost","Krajevna skupnost, Mencingerjeva u.1, 4270 Jesenice","","46.4330743","14.0524396"
"101025","Gasilski dom Javorniški Rovt","Javorniški Rovt, 4270 Jesenice","","46.4448392","14.0788331"
"101026","OŠ Koroška Bela","Javornik-Kor. Bela 1, C.Talcev 2, 4270 Jesenice","","46.4258592","14.0977582"
"101027","OŠ Koroška Bela ","Javornik-Kor. Bela 2, C.Talcev 2, 4270 Jesenice","","46.42628999999999","14.0970825"
"101028","Delavski dom","Javornik-Kor.Bela 3, Kidričeva 37 c, 4270 Jesenice","","46.4367047","14.0526057"
"101029","Delavski dom","Javornik-Kor. Bela 4, Kidričeva 37 c, 4270 Jesenice","","46.4367047","14.0526057"
"101030","Bl. Dobrava-podružnična šola","Blejska Dobrava 44, 4270 Jesenice","","46.4098126","14.0975835"
"101031","Orodišče Kočna","Kočna","","46.3586111","14.5219444"
"101032","TVD PARTIZAN","Žirovnica 63, Moste, 4274 Žirovnica","","46.41091180000001","14.134489"
"101033","Elektrarna Moste","Moste 41, Breg, 4274 Žirovnica","","46.3931188","14.1260133"
"101034","Čopova rojstna hiša","Žirovnica 14, 4274 Žirovnica","","46.4044239","14.1375549"
"101035","OŠ Žirovnica","Zabreznica 4, Selo, 4274 Žirovnica","","46.39925849999999","14.1453536"
"101036","Občina Žirovnica","Breznica3, Breznica,Doslovče,Vrba, 4274 Žirovnica","","46.400422","14.160841"
"101037","Gasilski dom Smokuč","Smokuč 46, Smokuč, Rodine, 4274 Žirovnica","","46.3878736","14.1687782"
"102001","Gasilski dom Mlino","Mlinska cesta 26, 4260 Bled","","46.3573931","14.1010745"
"102002","Gasilski dom Rečica","Rečiška cesta 4, 4260 Bled","","46.3763286","14.0911989"
"102003","Občina Bled","Cesta svobode 13, 4260 Bled","","46.3687079","14.1095897"
"102004","Osnovna šola Bled","Seliška cesta 3, 4260 Bled","","46.3725123","14.1098876"
"102005","INFOCENTER TRIGLAVSKA ROŽA BLED","Ljubljanska cesta 27, 4260 Bled ","","46.36878189999999","14.1188927"
"102006","Kulturni dom Bohinjska Bela","Bohinjska Bela  37, 4263 Bled","","46.3495551","14.0671114"
"102007","Gostilna Kunavc","Krnica 21, Zgornje Gorje, Krnica 4247","","46.3775413","14.0554063"
"102008","Osnovna šola Gorje","Zg. Gorje 44 a, Zg. Gorje, Krnica 4247","","46.38086730000001","14.0661025"
"102009","Osnovna šola Gorje","Zg. Gorje 44a, Zg. Gorje, Krnica 4274","","46.376199","14.0586403"
"102010","Dom upokojencev Spodnje Gorje","Sp. Gorje 208, 4247 Zgornje Gorje","","46.3829164","14.0779833"
"102011","Gasilski dom Podhom","Podhom 15, Zg. Gorje, Krnica 4274","","46.3882787","14.0917805"
"102012","Zadružni dom Ribno","Izletniška ul.11, 4260 Bled","","46.3516418","14.122432"
"102013","Natura hotel LUKANC","Selo pri Bledu 8, 4260 Bled ","","46.3498812","14.1128703"
"102014","Kulturni dom Zasip","Sebenje 6, 4260 Bled","","46.38852869999999","14.1058049"
"102015","Vrtec Bohinjska Bistrica","Mencingerjeva ulica 4, 4264 Bohinjska Bistrica","","46.2733089","13.951843"
"102016","Dom Joža Ažmana","Triglavska cesta 16, 4264 Bohinjska Bistrica","","46.27263079999999","13.9560425"
"102017","Gasilski dom Bitnje","Bitnje 13, 4264 Bohinjska Bistrica","","46.2843617","13.9624674"
"102018","Gasilski dom Nomenj","Nomenj 23, 4264 Boh. Bistrica","","46.2926314","14.0063934"
"102019","Turistično društvo Bohinj","Ribčev Laz 48, 4265 Bohinjsko jezero","","46.2767947","13.8875601"
"102020","Gasilski dom Kamnje","Kamnje 26 a, 4264 Boh.Bistrica","","46.2715882","13.9159213"
"102021","Gasilski dom Nemški rovt","Nemški rovt18, 4264 B.Bistrica","","46.2729809","13.940297"
"102022","Gasilski dom Koprivnik","Koprivnik 3a, 4264 Bohinjska Bistrica","","46.3042557","13.9813691"
"102023","Gasilski dom Gorjuše","Gorjuše 36 a, 4264 Boh.Bistrica","","46.3161332","14.011026"
"102024","Gasilski dom Srednja vas","Srednja vas 83,  4267 SREDNJA VAS V BOHINJU","","46.2965393","13.9287198"
"102025","Gasilski dom Bohinj. Češnjica","Bohin. Češnjica 79, 4267 Bohinjska Češnjica","","46.2956647","13.9466719"
"102026","Pri Zdenki Platiša","Podjelje 15 a, Sr.vas v Bohinju, 4267 Bohinjska Bistrica","","46.2972907","13.9260882"
"102027","Kulturni dom Stara Fužina","Stara Fužina 53b, 4265 Bohinjsko jezero","","46.288666","13.894894"
"102028","Pri Milanu Talerju","Studor v Bohinju 5a, 4267 SREDNJA VAS V BOHINJU","","46.29471789999999","13.9140688"
"103001","Klub upokojencev Begunje","Begunje na Gorenjskem 23, 4275 Begunje na Gorenjskem.","","46.37522149999999","14.1997821"
"103002","VETERINARSKA AMBULANTA ZAPUŽE","Zapuže 3a,  4275 Begunje na Gorenjskem","","46.3651934","14.191541"
"103003","GASILSKO ORODIŠČE, pri hiši Konc","Dvorska vas 20a, 4275 Begunje na Gorenjskem","","46.3593047","14.2047011"
"103004","Gasilski dom Slatna","Slatna 15, 4275 Begunje na Gorenjskem","","46.3668475","14.230196"
"103005","Dom krajanov Brezje","Brezje 80 c, 4243 Brezje","","46.32753410000001","14.232338"
"103006","Dom krajanov Kamna Gorica","Kamna Gorica 58, 4246 Kamna Gorica","","46.316389","14.1940129"
"103007","Avla Sindikalnega doma Kropa","Kropa 3, 4245 KROPA","","46.2918077","14.2060658"
"103008","KULTURNI DOM LANCOVO","Lancovo 30, 4240 RADOVLJICA","","46.32867299999999","14.1652348"
"103009","Gasilski dom Hlebce","Hlebce 9, 4248 Hlebce","","46.3659992","14.1777378"
"103010","Turistična kmetija PR GROM","Hraše 17 c, 4240 Radovljica","","46.3699867","14.1658002"
"103011","Stanovanjska hiša pri Čopu","Studenčice 4 a, 4248 Lesce","","46.37636089999999","14.1614396"
"103012","Družbeni center Lesce","Alpska cesta 58, 4248 Lesce","","46.3629118","14.1583998"
"103013","OŠ F.S. Finžgarja Lesce","Begunjska cesta 7, 4248 Lesce","","46.36218119999999","14.1619352"
"103014","Dom ŠD Ljubno","Ljubno 114, 4244 Podnart.","","46.3119811","14.2503748"
"103015","Vrtec na Posavcu","Posavec 86,  4244 Podnart","","46.3114244","14.2382554"
"103016","Kulturni dom Mošnje","Mošnje 41, 4240 RADOVLJICA","","46.3359227","14.2100536"
"103017","GASILSKI DOM PODNART","Podnart 13, 4244 Radovljica","","46.28868809999999","14.2585268"
"103018","ŠPORTNI PARK POSLOVALNICA DOMINVEST-a","Radovljica Gorenjska 19, 4240 Radovljica","","46.3438093","14.1715796"
"103019","Srednja gost.in tur.šola Radovljica","Kranjska c.24, 4240 Radovljica","","46.3449033","14.172566"
"103020","Avla Občine Radovljica","Gorenjska c.19, 4240 Radovljica","","46.3438093","14.1715796"
"103021","Ekon.gimnazija in sr.šola Radovljica","Gorenjska 13, 4240 Radovljica","","46.3425977","14.1717597"
"103022","OŠ A. T. LINHARTA","Kranjska cesta 27, 4240 Radovljica","","46.3467689","14.1747419"
"103023","Stanovanjska hiša Jensterle","Nova vas 45, 1385 Nova vas","","45.7710402","14.5132208"
"103024","Plezalni center v Vrbnjah","Vrbnje 46, 4240 Radovljica","","46.3467686","14.1914314"
"103025","Gasilski dom Srednja Dobrava","Srednja Dobrava 7, 4245 Kropa","","46.3069955","14.2193777"
"103026","Prostor KS Otok","Zgornji Otok 6 a, 4240 Zgornji Otok","","46.348153","14.2059212"
"104001","Avla Mestne občine Kranj","Slovenski trg 1, Center, 4000 Kranj","","46.243268","14.3557455"
"104002","Dom KS","Smledniška cesta 136, Čirče, 4000 Kranj","","46.2279242","14.3656502"
"104003","Dom krajanov","Klanec II, Jezerska cesta 41, 4000 Kranj","","46.2472905","14.3689151"
"104004","OŠ Matije Čopa, ","Bratov Smuk I, Ul. Tuga Vidmarja 1, 4000 Kranj","","46.2376012","14.3680066"
"104005","OŠ Matije Čopa, ","Bratov Smuk II, Ul.Tuga Vidmarja 1, 4000 Kranj","","46.2376012","14.3680066"
"104006","Dom krajanov","Klanec I, Jezerska cesta 41, 4000 Kranj","","46.2472905","14.3689151"
"104007","Dom krajanov, ","Primskovo I, Jezerska c. 41, 4000 Kranj","","46.2472905","14.3689151"
"104008","Dom krajanov, ","Primskovo II, Jezerska c. 41, 4000 Kranj","","46.2472905","14.3689151"
"104009","OŠ Simon Jenko","Vodov.stolp III, Ul.XXXI.divizije7a, 4000 Kranj","","46.2510536","14.3594844"
"104010","OŠ Simon Jenko","Vodov.stolp II, Ul.XXXI.divizije 7a, 4000 Kranj","","46.2510536","14.3594844"
"104011","OŠ Simon Jenko","Vodov.stolp I, Ul.XXXI.divizije 7a, 4000 Kranj","","46.2510536","14.3594844"
"104012","Kulturni dom Kokrica","Kokrica II, C. na Brdo 30, 4000 Kokrica","","46.26882639999999","14.3592872"
"104013","Kulturni dom Kokrica","Kokrica I,  C. na Brdo 30, 4000 Kokrica","","46.26882639999999","14.3592872"
"104014","Kulturni dom","Predoslje 34, 4000 Kranj","","46.2684254","14.3844915"
"104016","Gasilski dom","Britof 316, 4000 Kranj","","46.2607181","14.3899739"
"105001","OŠ Jakob Aljaž, ","Huje II, Ul.TončkaDežmana 1, 4000 Kranj ","","46.235937","14.3655089"
"105002","OŠ Stane Žagar, ","Huje I, C. 1.maja 10 a, 4000 Kranj","","46.23504759999999","14.3590414"
"105003","OŠ Stane Žagar, ","Planina II, C. 1. maja 10a, 4000 Kranj","","46.23504759999999","14.3590414"
"105004","OŠ Stane Žagar, ","Planina I, C. 1. maja 10 a, 4000 Kranj","","46.23504759999999","14.3590414"
"105005","OŠ F.Prešeren,","Zlato polje I, Kidričeva c.49, 4000 Kranj","","46.2505736","14.3536876"
"105006","Oš F.Prešeren,","Zlato Polje II, Kidričeva c. 49, 4000 Kranj","","46.2505736","14.3536876"
"105007","Dom KS","Struževo, 4000 Kranj","","46.2538718","14.3394911"
"105008","Smučarski skakalni center Gorenja Sava","Partizanska 37, 4000 Kranj","","46.2520254","14.3639106"
"105009","Šmartinski dom","Stražišče I, Škofjeloška c.18, 4000 KR","","46.2316283","14.3463998"
"105010","Šmartinski dom","Stražišče II, Škofjeloška c.18, 4000 KR","","46.2316283","14.3463998"
"105011","Osnovna šola, ","Orehek I, Zasavska cesta 53 a, 4000 Kranj","","46.21909489999999","14.3646817"
"105012","Osnovna šola, ","Orehek II, Zasavska cesta 53a, 4000Kranj","","46.21909489999999","14.3646817"
"105013","Gasil.dom Breg ob Savi","Breg ob Savi, Br.ob Savi 34, 4211 Breg ob Savi","","46.2069387","14.3841587"
"105014","KS Mavčiče","Mavčiče 69, 4211 Mavčiče","","46.1881215","14.4038874"
"105015","Krelj Thomas","Podreča 74, 4211 Mavcice ","","46.1722465","14.4119234"
"105016","Telovadnica","Žabnica 20,  4209 Žabnica","","46.19761399999999","14.3326896"
"105017","Gasilski dom","Bitnje II, Zgornje Bitnje 33, 4209 Žabnica","","46.21571369999999","14.3382798"
"105018","Gasilski dom,","Zgornje Bitnje 33, 4209 Zgornje Bitnje","","46.21571369999999","14.3382798"
"105019","Dom KS Jošt","Pševo 3, Pševo, 4000 Kranj ","","46.2384901","14.3063665"
"105020","Gasilski dom Besnica","Sp. Besnica, Na hribu 7, 4201 Zgornja Besnica","","46.2585093","14.3012074"
"105021","Gasilski dom Podblica","Podblica 2, 4201 Zgornja Besnica","","46.2578885","14.211404"
"106001","Volišče Adergas","Adergas 12, 4207 Cerklje na Gorenjskem","","46.2708096","14.4639798"
"106002","OŠ D.Jenko","Krvavška cesta 4, Cerklje na Gor. I, 4207 Cerklje na Gorenjskem","","46.2543387","14.4883962"
"106003","OŠ D.Jenko","Krvavška cesta 4, Cerklje na Gor. II, 4207 Cerklje na Gorenjskem","","46.2543387","14.4883962"
"106004","Vaški dom","Češnjevek 11 a, 4207 Cerklje na Gorenjskem","","46.2635187","14.4694211"
"106005","Gasilski dom","Lahovče 74, 4207 CERKLJE NA GORENJSKEM","","46.2194095","14.5051647"
"106006","Vaški dom Praprotna polica","Praprotna polica, 4207 Cerklje na Gorenjskem,","","46.253584","14.4521502"
"106007","Vaški dom Poženik","Poženik 6, 4207 Cerklje na Gorenjskem","","46.2504249","14.5105664"
"106008","Gasilski dom Sp.Brnik,","Spodnji Brnik 5a, 4207 Cerklje na Gorenjskem","","46.23048790000001","14.4877521"
"106009","Krajevni dom","Šenturška Gora 11, 4207 Cerklje na Gorenjskem.","","46.2584384","14.5454059"
"106010","Gasilski dom","Štefanja Gora 30, 4207 Cerklje na Gorenjskem","","46.2868758","14.4849925"
"106011","Gasilski dom","Velesovo 53, 4207 CERKLJE NA GORENJSKEM","","46.2656183","14.4521323"
"106012","Osnovna šola,","Zalog pri Cerkljah 29, 4207 Cerklje na Gorenjskem","","46.2298863","14.5178301"
"106013","Gasilski dom","Zgornji Brnik 8,  4207 Cerklje na Gorenjskem","","46.24107859999999","14.4842716"
"106014","Kranjski vrtci-Enota Ostržek,","Golnik 54, 4204 Golnik","","46.32412189999999","14.3294576"
"106015","OŠ Simon Jenko-telovadnica","Sr.vas-Goriče 1, 4204 Golnik","","46.3185572","14.3473001"
"106016","Športni center Graben","Hrastje 209, 4000 Kranj","","46.2201296","14.3818113"
"106017","Dom druž. pol. org.,","Tenetiše 80, 4204 GOLNIK","","46.2960437","14.3470992"
"106018","Dom krajevne skupnosti","Trstenik 8 a,  4204 Golnik","","46.3159635","14.3677431"
"106019","Gasilski dom Duplje","Zgornje Duplje 8, 4203 Zgornje Duplje","","46.3043548","14.2949502"
"106020","Dom Janeza Filipiča","Kranjska c.1, Naklo I, 4202 Naklo","","46.2713875","14.3135103"
"106021","Večnamenski objekt Naklo, ","Stara c. 61, Naklo II, 4202 Naklo","","46.2759991","14.3149153"
"106022","Kulturni dom","Podbrezje 147, 4202 NAKLO","","46.302254","14.2754122"
"106023","Brunarica TD Bašelj","Bašelj, 4205 Preddvor","","46.31470179999999","14.401216"
"106024","Osnovna šola","Kokra 23, 4205 Preddvor","","46.3070925","14.5003559"
"106025","Večnam. INFO center","Dvorski trg 3, 4205 Preddvor","","46.3020809","14.4223603"
"106026","Pension Zaplata","Tupaliče 32, 4205 Preddvor,","","46.2936446","14.4302087"
"106027","Dom krajanov","Zgornja Bela 67, 4205 Preddvor","","46.2993435","14.4017406"
"106028","Gasilski dom","Luže 27, 4212 Visoko.","","46.2672324","14.4317201"
"106029","Gasilsko društvo Olševek","Olševek 18, 4205 Preddvor.","","46.2794016","14.4376048"
"106030","Gasilski dom","Prebačevo 63, 4000 Kranj","","46.21554219999999","14.3882103"
"106031","Gasilski dom","Srednja vas pri Š. 68, 4208 Srednja vas pri Šenčurju","","46.255392","14.4253112"
"106032","OŠ Šenčur I","Pipanova c.43, 4208 Šenčur ","","46.2486264","14.4189219"
"106033","OŠ Šenčur II","Pipanova c. 43, 4208 Šenčur","","46.2486264","14.4189219"
"106034","Dom krajanov","Visoko 67, 4212 Visoko","","46.2730166","14.4183505"
"106035","Dom vaščanov Voglje","Na vasi 21, Voglje, 4208 ŠENČUR","","46.2140111","14.436972"
"106036","Športno kulturni dom,","Voklo 28, 4208 Voklo","","46.21596719999999","14.4196757"
"106037","Dom krajanov","Trboje 39, 4000 KRANJ ","","46.2001979","14.4087744"
"106038","Gostilna Kanonir","Sp. Jezersko 5, 4206 Zgornje Jezersko","","46.3817001","14.4686931"
"106039","Korotan","Zgornje Jezersko 57,  4206 Zg. Jezersko","","46.3930758","14.498498"
"106040","Vaški gasilski dom","Hotemaže 80, 4205 Preddvor","","46.2817506","14.4221514"
"107001","Osnovna šola Bistrica","Begunjska c. 2, Bistrica I, 4290 Tržič","","46.3568517","14.292562"
"107002","Osnovna šola Bistrica","Begunjska c.2, Bistrica II,  4290 Tržič","","46.3583677","14.2936392"
"107003","Dom krajanov","Brezje pri Tržiču 55,  4290 Tržič","","46.357179","14.275324"
"107004","Dom krajanov","Jelendol 8,  4290 Tržič","","46.3985176","14.3446475"
"107005","Krajevna skupnost ","Glavna cesta 24, Kovor, 4290 Tržič ","","46.3399796","14.2817668"
"107006","Osnovna šola Križe","C. Kokrškega odreda 16, 4294 Križe","","46.3399654","14.2964512"
"107007","Gasilski dom Leše","Leše 3,  4290 Tržič","","46.3558014","14.257036"
"107008","Dom krajanov","Lom pod Storžič.56, 4290 Tržič .","","46.3502777","14.4047222"
"107009","Dom krajanov","Podljubelj 242,  4290 Tržič","","46.3999776","14.2827986"
"107010","Fundacija V.Drakslerja","Pristavška c.16, 4290 Tržič","","46.3495606","14.2979499"
"107011","Krajevna skupnost Ravne","Pot na Zali Rovt 3, 4290 Tržič","","46.3688708","14.3071118"
"107012","Dom krajanov","Sebenje 43, Križe,  4294 Tržič","","46.3309086","14.2998192"
"107013","Krajevna skupnost","Senično 30, Križe, 4294 KRIŽE","","46.33236600000001","14.3165049"
"107014","Galerija Atrij Občine Tržič","Trg svobode18, Tržič I, 4290 Tržič","","46.3635438","14.3089991"
"107015","Društvo upokojencev Tržič,","Trg svobode18, Tržič II, 4290 Tržič","","46.3635438","14.3089991"
"108001","Krajevna skupnost Godešič","Godešič 100, 4220 Škofja Loka","","46.1665892","14.3536339"
"108002","Gasilski dom Virmaše","Virmaše 14, 4220 Škofja Loka","","46.17677339999999","14.3245979"
"108003","Kulturni dom Sv. Duh","Sv. Duh 10, 4220 Škofja Loka","","46.1812903","14.3238673"
"108004","OŠ Škofja Loka-Mesto","Šolska ulica 1, 4220 Škofja Loka","","46.1682081","14.3060275"
"108005","Prostori Društva upokojencev","Partizanska c.1a, 4220 Škofja Loka","","46.16932449999999","14.3105681"
"108006","Gasilski dom Škofja Loka","Studenec 5, 4220 Škofja Loka","","46.1655526","14.3092314"
"108007","Osnovna šola Reteče","Reteče 43, 4220 Škofja Loka","","46.1568741","14.3682422"
"108008","OŠ Cvetko Golar I.","Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
"108009","OŠ Cvetko Golar II.,","Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
"108010","OŠ Cvetko Golar III","Frankovo naselje 51, 4220 Škofja Loka","","46.169636","14.3291798"
"108011","Gasilski dom Gosteče,","Gosteče 10, 4220 Škofja Loka","","46.1529513","14.3442673"
"108012","OŠ Ivana Groharja","Podlubnik 1, 4220 Škofja Loka","","46.16989969999999","14.2999235"
"108013","Sokolski dom Škofja Loka","Mestni trg 17, 4220 Škofja Loka","","46.16465729999999","14.3074854"
"108014","Puštalski grad,","Puštal 21, 4220 Škofja Loka","","46.16217899999999","14.3111974"
"108015","Trgovina kmečki stroji","Sv. Barbara 23, 4220 Škofja Loka","","46.1133528","14.3131925"
"108016","Krajevna skupnost Podlubnik","Podlubnik 139, 4220 Škofja Loka","","46.1730641","14.2947268"
"108018","Tržnica Škofja Loka","Partizanska cesta 1, 4220 Škofja Loka","","46.1694981","14.3095127"
"108020","Zadružni dom Log nad Škofjo Loko","Log nad Šk.L.31, 4220 Škofja Loka","","46.1671294","14.3058337"
"108021","Šola Gabrk","Gabrk 1, 4220 Škofja Loka","","46.1371437","14.248798"
"108022","Zadružni dom Zminec","Zminec 35, 4220 Škofja Loka","","46.1481927","14.2863192"
"108023","Krajevna skupnost Lenart","Sv. Lenart 21, 4227 Selca","","46.1873973","14.1989261"
"108024","Osnovna šola Bukovščica","Bukovščica 4, 4227 Selca","","46.2229645","14.2617233"
"108025","Osnovna šola Bukovica","Bukovica 20, 4227 Selca","","46.1988821","14.2449934"
"109001","Rudnik Žirovski vrh-TODRAŽ","Todraž 1, 4224 Gorenja vas","","46.0827193","14.1612886"
"109002","Sokolski dom GORENJA VAS-mala dvorana","Poljan.c.87, 4224 Gorenja vas","","46.1057691","14.1437462"
"109003","Gasilski dom HOTAVLJE","Hotavlje 112, 4224 Gorenja vas","","46.11543959999999","14.1167569"
"109004","Osnovna šola LESKOVICA","Leskovica 1, 4224 Gorenja vas","","46.1457744","14.0875891"
"109005","Osnovna šola JAVORJE","Javorje 6,  4223 Poljane nad Škofjo Loko","","46.1584103","14.177593"
"109006","Kulturni dom LUČINE","Lučine 11a, 4224 Gorenja vas","","46.0616194","14.1959864"
"109007","Gasilski dom TREBIJA","Trebija 4, 4224 Gorenja vas","","46.0972341","14.1016197"
"109008","Stavba ob župnišču v STARI OSELICI,","St.Oselica 33, 4225 Gorenja vas","","46.1009365","14.0781308"
"109009","Kulturni dom POLJANE-pisarna Kraj.skup","Poljane 77, 4223 Poljane nad Škofjo Loko","","46.1226349","14.1814164"
"109010","Demšar Slavko,","Dolenje Brdo 7, 4223 Poljane nad Škofjo Loko","","46.1245926","14.1477733"
"109011","Šola MALENSKI VRH,","Malenski Vrh 14, 4223 Poljane nad Škofjo Loko","","46.1407951","14.1478677"
"109012","Kulturna dvorana SOVODENJ","Sovodenj 23, 4225 Sovodenj","","46.0852916","14.0378395"
"109013","Etnografski muzej DAVČA","Davča 25 a, Železniki","","46.17941","14.035434"
"109014","Objekt na športnem igrišču v Dolenji vasi,","Češnjica 48, 4228 Železniki","","46.2261866","14.1750681"
"109015","Osnovna šola DRAŽGOŠE","Dražgoše 35, 4228 Železniki","","46.2533421","14.1752273"
"109016","Gasilski dom RUDNO","Rudno 5, 4228 Železniki","","46.2455419","14.1669949"
"109017","Osnovna šola SELCA","Selca 95, 4227 Selca","","46.2238954","14.2008124"
"109018","Berce Mirko","Lajše 12, 4227 Selca","","46.24411629999999","14.1942273"
"109019","Krajevna skupnost SORICA","Spodnja Sorica 16, 4229 SORICA","","46.2188477","14.0296886"
"109020","Kulturni dom ŽELEZNIKI","Trnje 39, 4228 Železniki","","46.2191562","14.1543973"
"109021","Osnovna šola ŽELEZNIKI,","Otoki 13, 4228 Železniki","","46.2241303","14.1642262"
"109022","Restavracija LUŠINA","Češnjica 54, 4228 Železniki","","46.22606930000001","14.1727297"
"109023","Kulturni dom ZALI LOG","Zali Log 46 a, 4228 Železniki","","46.20646319999999","14.1015887"
"109024","Objekt pri šoli v PODLONKU","Železniki","","46.22544","14.1692478"
"109025","Osnovna šola MARTINJ VRH","Martinj vrh 21,  4228 Železniki","","46.187326","14.1407652"
"109026","OŠ Žiri-večnam.prostor-novi d.","Jobstova c.22, 4226 ŽIRI","","46.0456566","14.108339"
"109027","Družbeni dom Partizan ŽIRI","Loška c. 17, 4226 ŽIRI","","46.0497199","14.1092685"
"109028","Zadružni dom ŽIRI","avla dvorane,Trg svobode 6, 4226 ŽIRI","","46.0473756","14.1107279"
"109029","Trgovina na SELU","Selo 2, 4226 ŽIRI","","46.0513094","14.111887"
"109030","Gasilski dom BREKOVICE","Brekovice 14, 4226 ŽIRI","","46.0178759","14.1238287"
"109031","Gasilski dom RAČEVA","Račeva 41, 4226 ŽIRI","","46.0331223","14.1423462"
"109032","Gasilski dom DOBRAČEVA","Loška c. 64, 4226 ŽIRI","","46.0559732","14.1110105"
"110001","KRAJEVNI DOM MOTNIK","Glavni trg 24, 1241 Kamnik","","46.2263678","14.6122718"
"110002","KULTURNI DOM ŠPITALIČ","KULTURNI DOM ŠPITALIČ","","46.21631929999999","14.8438721"
"110003","Kulturno društvo Tuhinj","Laze v Tuhinju 4, 1219 Laze v Tuhinju","","46.2185032","14.7587974"
"110004","KULTURNI DOM ŠMARTNO","KULTURNI DOM ŠMARTNO","","46.04609199999999","14.8422083"
"110005","KS PŠAJNOVICA","Mali Rakitovec, 1223 Kamnik","","46.1976692","14.7769497"
"110006","GASILSKI DOM SREDNJA VAS","SREDNJA VAS PRI KAMNIKU 23, 1241 KAMNIK ","","46.22555639999999","14.68209"
"110007","PODRUŽNIČNA ŠOLA SELA PRI KAMNIKU","Sela pri Kamniku 5c, 1241 Kamnik","","46.2375688","14.6859769"
"110008","OSNOVNA ŠOLA FRANA ALBREHTA","Nevlje 18, 1241 Kamnik","","46.231001","14.6250885"
"110010","OSNOVNA ŠOLA FRANA ALBREHTA","podruž. VRANJA PEČ","","46.21047129999999","14.6714688"
"110011","KS GODIČ","Godič 73b, 1242 Stahovica","","46.2539911","14.6096248"
"110013","OSNOVNA ŠOLA STRANJE","Krivčevo 2, 1242 Stahovica","","46.2631434","14.6712084"
"110015","OSNOVNA ŠOLA STRANJE","Zgornje Stranje 22, 1242 Stahovica","","46.2574933","14.6031113"
"110016","ŠKD MEKINJE","Cankarjeva cesta 37, 1241 Kamnik","","46.2340495","14.6139585"
"110017","OSNOVNA ŠOLA FRANA ALBREHTA","Tunjice 22c, 1241 Kamnik","","46.23784879999999","14.5793243"
"110018","OSNOVNA ŠOLA MARIJE VERE","Ljubljanska cesta 16A, 1241 Kamnik","","46.2064472","14.5952788"
"110019","OSNOVNA ŠOLA MARIJE VERE","Ljubljanska cesta 16A, 1241 Kamnik","","46.2064472","14.5952788"
"110020","KULTURNI DOM ŠMARCA","Trg padlih borcev 2, 1241 Kamnik","","46.1897966","14.5957244"
"110021","KULTURNI DOM VOLČJI POTOK","Volčji Potok 3, 1235 Radomlje","","46.1882856","14.6096784"
